Id Usuario,Marca de tiempo inicial,Marca de tiempo final,Tiempo de computo 1,Tiempo de computo 2,Tiempo de computo 3,Tx 1 (dBm),Tx 2 (dBm),Tx 3 (dBm),Lugar
1,2021-02-08T16:29:37.302090,2021-02-08T16:29:44.614609,0,110,0,0,-50.0,0,
1,2021-02-08T16:29:44.614609,2021-02-08T16:29:46.174597,0,110,0,0,-51.0,0,
1,2021-02-08T16:29:45.443347,2021-02-08T16:29:47.003357,0,110,0,0,-50.0,0,
1,2021-02-08T16:29:46.174597,2021-02-08T16:29:47.734556,0,110,0,0,-50.0,0,
1,2021-02-08T16:29:47.003357,2021-02-08T16:29:48.372143,110,110,0,-70.0,-51.0,0,
1,2021-02-08T16:29:47.734556,2021-02-08T16:29:49.050613,0,110,0,0,-50.0,0,
1,2021-02-08T16:29:48.514304,2021-02-08T16:29:49.782733,0,110,110,0,-50.0,-71.0,
1,2021-02-08T16:29:49.050613,2021-02-08T16:29:50.513345,0,110,0,0,-50.0,0,
1,2021-02-08T16:29:49.782733,2021-02-08T16:29:51.244357,0,110,0,0,-49.0,0,
1,2021-02-08T16:29:50.513345,2021-02-08T16:29:51.829609,0,110,0,0,-51.0,0,
1,2021-02-08T16:29:51.244357,2021-02-08T16:29:52.609576,0,110,0,0,-50.0,0,
1,2021-02-08T16:29:51.829609,2021-02-08T16:29:53.389660,0,110,0,0,-51.0,0,
1,2021-02-08T16:29:52.609576,2021-02-08T16:29:54.169422,0,110,0,0,-50.0,0,
1,2021-02-08T16:29:53.389660,2021-02-08T16:29:54.852119,0,110,0,0,-50.0,0,
1,2021-02-08T16:29:54.169422,2021-02-08T16:29:55.583439,0,110,0,0,-52.0,0,
1,2021-02-08T16:29:54.852119,2021-02-08T16:29:56.314722,0,110,0,0,-51.0,0,
1,2021-02-08T16:29:55.583439,2021-02-08T16:29:56.801951,0,110,0,0,-50.0,0,
1,2021-02-08T16:29:56.314722,2021-02-08T16:29:57.582152,0,110,0,0,-51.0,0,
1,2021-02-08T16:29:56.801951,2021-02-08T16:29:58.313427,0,110,0,0,-50.0,0,
1,2021-02-08T16:29:57.582152,2021-02-08T16:29:59.044667,0,110,0,0,-53.0,0,
1,2021-02-08T16:29:58.313427,2021-02-08T16:29:59.581020,0,110,0,0,-50.0,0,
1,2021-02-08T16:29:59.044667,2021-02-08T16:30:00.604686,0,110,0,0,-50.0,0,
1,2021-02-08T16:29:59.581020,2021-02-08T16:30:00.604686,0,110,0,0,-50.0,0,
1,2021-02-08T16:30:00.604686,2021-02-08T16:30:01.823256,0,110,110,0,-51.0,-71.0,
1,2021-02-08T16:30:01.140944,2021-02-08T16:30:02.359687,0,110,0,0,-51.0,0,
1,2021-02-08T16:30:01.823256,2021-02-08T16:30:03.041983,0,110,0,0,-51.0,0,
1,2021-02-08T16:30:02.359687,2021-02-08T16:30:03.773509,0,110,0,0,-51.0,0,
1,2021-02-08T16:30:03.041983,2021-02-08T16:30:04.504760,0,110,0,0,-50.0,0,
1,2021-02-08T16:30:03.773509,2021-02-08T16:30:05.041324,0,110,0,0,-51.0,0,
1,2021-02-08T16:30:04.504760,2021-02-08T16:30:05.772184,0,110,0,0,-50.0,0,
1,2021-02-08T16:30:05.041324,2021-02-08T16:30:06.552209,0,110,0,0,-50.0,0,
1,2021-02-08T16:30:05.772184,2021-02-08T16:30:07.234744,0,110,0,0,-51.0,0,
1,2021-02-08T16:30:06.552209,2021-02-08T16:30:08.063514,0,110,0,0,-51.0,0,
1,2021-02-08T16:30:07.234744,2021-02-08T16:30:08.359566,110,110,0,-68.0,-50.0,0,
