Id Usuario,Marca de tiempo inicial,Marca de tiempo final,Tiempo de computo 1,Tiempo de computo 2,Tiempo de computo 3,Tx 1 (dBm),Tx 2 (dBm),Tx 3 (dBm),Lugar
1,2021-02-08T15:57:23.161173,2021-02-08T15:57:27.451217,110,0,0,-62.0,0,0,
1,2021-02-08T15:57:23.940961,2021-02-08T15:57:27.451217,110,0,0,-61.0,0,0,
1,2021-02-08T15:57:27.451217,2021-02-08T15:57:28.718569,110,0,0,-60.0,0,0,
1,2021-02-08T15:57:28.328816,2021-02-08T15:57:29.645013,110,0,0,-64.0,0,0,
1,2021-02-08T15:57:28.718569,2021-02-08T15:57:30.083792,110,0,0,-62.0,0,0,
1,2021-02-08T15:57:29.206163,2021-02-08T15:57:30.522390,110,0,0,-63.0,0,0,
1,2021-02-08T15:57:29.645013,2021-02-08T15:57:30.961082,110,0,0,-62.0,0,0,
1,2021-02-08T15:57:30.083792,2021-02-08T15:58:10.311748,110,0,110,-35.0,0,-67.0,
1,2021-02-08T15:57:30.522390,2021-02-08T15:58:10.311748,110,0,0,-66.0,0,0,
1,2021-02-08T15:57:30.961082,2021-02-08T15:58:10.311748,110,0,0,-62.0,0,0,
1,2021-02-08T15:58:10.754101,2021-02-08T15:58:11.196589,110,110,110,-68.0,-63.0,-67.0,
1,2021-02-08T15:58:11.879109,2021-02-08T15:58:12.460525,110,110,110,-70.0,-65.0,-69.0,
1,2021-02-08T15:58:13.041671,2021-02-08T15:58:14.069133,110,0,110,-68.0,0,-67.0,
1,2021-02-08T15:58:13.821736,2021-02-08T15:58:14.897974,110,0,110,-69.0,0,-72.0,
1,2021-02-08T15:58:14.601811,2021-02-08T15:58:15.677896,110,0,110,-72.0,0,-64.0,
1,2021-02-08T15:58:15.284235,2021-02-08T15:58:16.600509,110,0,110,-72.0,0,-60.0,
1,2021-02-08T15:58:15.772206,2021-02-08T15:58:17.185540,110,0,110,-68.0,0,-67.0,
1,2021-02-08T15:58:16.600509,2021-02-08T15:58:17.673019,110,0,110,-67.0,0,-73.0,
1,2021-02-08T15:58:17.185540,2021-02-08T15:58:18.310517,110,0,110,-71.0,0,-74.0,
1,2021-02-08T15:58:17.673019,2021-02-08T15:58:19.086793,0,0,110,0,0,-72.0,
1,2021-02-08T15:58:18.501522,2021-02-08T15:58:19.622767,110,0,110,-76.0,0,-67.0,
1,2021-02-08T15:58:19.086793,2021-02-08T15:58:19.870287,110,110,110,-79.0,-63.0,-66.0,
1,2021-02-08T15:58:19.622767,2021-02-08T15:58:20.699286,110,0,110,-77.0,0,-67.0,
1,2021-02-08T15:58:20.305462,2021-02-08T15:58:21.427339,0,0,110,0,0,-77.0,
1,2021-02-08T15:58:20.793019,2021-02-08T15:58:22.011549,110,0,110,-76.0,0,-76.0,
1,2021-02-08T15:58:21.427339,2021-02-08T15:58:22.551827,110,0,110,-73.0,0,-73.0,
1,2021-02-08T15:58:22.011549,2021-02-08T15:58:23.380533,110,0,110,-76.0,0,-74.0,
1,2021-02-08T15:58:22.840539,2021-02-08T15:58:24.205551,0,0,110,0,0,-71.0,
1,2021-02-08T15:58:23.522941,2021-02-08T15:58:24.790554,110,0,110,-75.0,0,-75.0,
