Id Usuario,Marca de tiempo inicial,Marca de tiempo final,Tiempo de computo 1,Tiempo de computo 2,Tiempo de computo 3,Tx 1 (dBm),Tx 2 (dBm),Tx 3 (dBm),Lugar
1,2021-02-08T16:46:27.056017,2021-02-08T16:46:29.632299,119,0,110,-68.0,0,-74.0,
1,2021-02-08T16:46:27.787057,2021-02-08T16:46:29.632299,0,0,110,0,0,-77.0,
1,2021-02-08T16:46:30.168346,2021-02-08T16:46:32.216079,110,0,0,-39.0,0,0,
1,2021-02-08T16:46:32.216079,2021-02-08T16:46:33.629842,110,0,110,-67.0,0,-71.0,
1,2021-02-08T16:46:33.629842,2021-02-08T16:46:34.904813,110,0,110,-70.0,0,-63.0,
1,2021-02-08T16:46:34.465849,2021-02-08T16:46:35.587321,0,0,110,0,0,-70.0,
1,2021-02-08T16:46:34.904813,2021-02-08T16:46:36.026020,0,0,110,0,0,-70.0,
1,2021-02-08T16:46:35.587321,2021-02-08T16:46:36.854615,0,0,110,0,0,-71.0,
1,2021-02-08T16:46:36.026020,2021-02-08T16:46:37.244655,0,0,110,0,0,-71.0,
1,2021-02-08T16:46:36.464806,2021-02-08T16:46:37.732349,0,0,110,0,0,-72.0,
1,2021-02-08T16:46:36.854615,2021-02-08T16:46:38.170879,0,0,110,0,0,-68.0,
1,2021-02-08T16:46:37.244655,2021-02-08T16:46:38.609613,0,0,110,0,0,-71.0,
1,2021-02-08T16:46:37.732349,2021-02-08T16:46:39.048349,0,0,110,0,0,-71.0,
1,2021-02-08T16:46:38.170879,2021-02-08T16:46:39.430913,110,0,110,-70.0,0,-72.0,
1,2021-02-08T16:46:38.609613,2021-02-08T16:46:40.120876,0,0,110,0,0,-71.0,
1,2021-02-08T16:46:39.048349,2021-02-08T16:46:40.120876,0,0,110,0,0,-70.0,
1,2021-02-08T16:46:39.535851,2021-02-08T16:46:40.608374,110,0,110,-75.0,0,-72.0,
1,2021-02-08T16:46:40.120876,2021-02-08T16:46:41.437126,110,0,110,-71.0,0,-71.0,
1,2021-02-08T16:46:40.608374,2021-02-08T16:46:41.722220,110,0,110,-72.0,0,-72.0,
1,2021-02-08T16:46:40.998443,2021-02-08T16:46:42.265875,0,0,110,0,0,-71.0,
1,2021-02-08T16:46:41.437126,2021-02-08T16:46:42.550931,110,0,110,-70.0,0,-72.0,
1,2021-02-08T16:46:41.827130,2021-02-08T16:46:43.094635,0,0,119,0,0,-73.0,
1,2021-02-08T16:46:42.265875,2021-02-08T16:46:43.282268,110,0,110,-71.0,0,-73.0,
1,2021-02-08T16:46:42.704640,2021-02-08T16:46:44.069627,0,0,110,0,0,-70.0,
1,2021-02-08T16:46:43.094635,2021-02-08T16:46:44.110945,110,0,110,-71.0,0,-69.0,
1,2021-02-08T16:46:43.630877,2021-02-08T16:46:44.890936,110,0,110,-69.0,0,-71.0,
1,2021-02-08T16:46:44.069627,2021-02-08T16:46:45.385916,0,0,110,0,0,-72.0,
1,2021-02-08T16:46:44.508927,2021-02-08T16:46:45.719694,110,0,110,-70.0,0,-73.0,
1,2021-02-08T16:46:44.995934,2021-02-08T16:46:46.409656,0,0,110,0,0,-74.0,
