Id Usuario,Marca de tiempo inicial,Marca de tiempo final,Tiempo de computo 1,Tiempo de computo 2,Tiempo de computo 3,Tx 1 (dBm),Tx 2 (dBm),Tx 3 (dBm),Lugar
1,2021-02-08T18:30:03.635672,2021-02-08T18:30:04.659931,0,110,110,0,-63.0,-66.0,
1,2021-02-08T18:30:04.659931,2021-02-08T18:30:05.780626,0,110,110,0,-61.0,-68.0,
1,2021-02-08T18:30:05.292947,2021-02-08T18:30:06.463078,0,110,110,0,-62.0,-68.0,
1,2021-02-08T18:30:05.780626,2021-02-08T18:30:06.856679,0,110,110,0,-62.0,-66.0,
1,2021-02-08T18:30:06.463078,2021-02-08T18:30:07.539446,0,110,110,0,-64.0,-70.0,
1,2021-02-08T18:30:07.096714,2021-02-08T18:30:08.267481,0,110,0,0,-63.0,0,
1,2021-02-08T18:30:07.730624,2021-02-08T18:30:08.803036,0,110,110,0,-65.0,-68.0,
1,2021-02-08T18:30:08.267481,2021-02-08T18:30:09.050466,110,110,110,-63.0,-67.0,-67.0,
1,2021-02-08T18:30:08.803036,2021-02-08T18:30:09.927970,110,110,110,-69.0,-65.0,-64.0,
1,2021-02-08T18:30:09.437565,2021-02-08T18:30:10.457000,110,110,0,-69.0,-65.0,0,
1,2021-02-08T18:30:09.973069,2021-02-08T18:30:11.142980,0,110,110,0,-65.0,-67.0,
1,2021-02-08T18:30:10.461365,2021-02-08T18:30:11.536935,0,110,110,0,-64.0,-70.0,
1,2021-02-08T18:30:11.142980,2021-02-08T18:30:12.219264,0,110,110,0,-64.0,-68.0,
1,2021-02-08T18:30:11.728033,2021-02-08T18:30:12.801308,0,110,110,0,-64.0,-68.0,
1,2021-02-08T18:30:12.264340,2021-02-08T18:30:13.389273,0,110,110,0,-64.0,-69.0,
1,2021-02-08T18:30:12.801308,2021-02-08T18:30:14.120686,0,110,110,0,-63.0,-67.0,
1,2021-02-08T18:30:13.531802,2021-02-08T18:30:14.608009,0,110,110,0,-66.0,-68.0,
1,2021-02-08T18:30:14.215028,2021-02-08T18:30:15.290704,0,110,110,0,-60.0,-65.0,
1,2021-02-08T18:30:14.750552,2021-02-08T18:30:15.875787,0,110,110,0,-62.0,-67.0,
1,2021-02-08T18:30:15.580110,2021-02-08T18:30:16.651883,0,110,110,0,-67.0,-63.0,
1,2021-02-08T18:30:16.164621,2021-02-08T18:30:17.285783,0,110,110,0,-65.0,-69.0,
1,2021-02-08T18:30:16.651883,2021-02-08T18:30:17.728302,0,110,110,0,-64.0,-70.0,
1,2021-02-08T18:30:17.285783,2021-02-08T18:30:18.358288,0,110,0,0,-66.0,0,
1,2021-02-08T18:30:17.870676,2021-02-08T18:30:19.138689,0,110,110,0,-63.0,-70.0,
1,2021-02-08T18:30:18.358288,2021-02-08T18:30:19.576837,0,110,110,0,-65.0,-68.0,
1,2021-02-08T18:30:19.138689,2021-02-08T18:30:19.921844,110,110,110,-72.0,-64.0,-66.0,
1,2021-02-08T18:30:19.576837,2021-02-08T18:30:20.458769,110,110,110,-68.0,-62.0,-72.0,
1,2021-02-08T18:30:20.210860,2021-02-08T18:30:21.140619,110,110,110,-60.0,-62.0,-64.0,
1,2021-02-08T18:30:20.699025,2021-02-08T18:30:21.725815,110,110,110,-68.0,-68.0,-64.0,
1,2021-02-08T18:30:21.234386,2021-02-08T18:30:22.307454,110,110,0,-68.0,-63.0,0,
1,2021-02-08T18:30:21.819449,2021-02-08T18:30:23.428123,0,110,110,0,-66.0,-67.0,
1,2021-02-08T18:30:22.307454,2021-02-08T18:30:23.428123,0,110,110,0,-63.0,-67.0,
1,2021-02-08T18:30:22.794568,2021-02-08T18:30:23.867647,0,110,110,0,-64.0,-64.0,
1,2021-02-08T18:30:23.428123,2021-02-08T18:30:24.699389,0,110,110,0,-62.0,-67.0,
1,2021-02-08T18:30:23.867647,2021-02-08T18:30:24.891273,0,110,110,0,-62.0,-69.0,
1,2021-02-08T18:30:24.354617,2021-02-08T18:30:25.427050,0,110,110,0,-63.0,-66.0,
1,2021-02-08T18:30:24.891273,2021-02-08T18:30:25.964019,0,110,110,0,-59.0,-65.0,
1,2021-02-08T18:30:25.427050,2021-02-08T18:30:26.451287,0,110,110,0,-61.0,-64.0,
1,2021-02-08T18:30:25.964019,2021-02-08T18:30:26.987093,0,110,0,0,-61.0,0,
1,2021-02-08T18:30:26.451287,2021-02-08T18:30:27.474578,0,110,110,0,-59.0,-66.0,
1,2021-02-08T18:30:26.987093,2021-02-08T18:30:28.059461,0,110,110,0,-60.0,-64.0,
1,2021-02-08T18:30:27.474578,2021-02-08T18:30:28.644638,0,110,110,0,-64.0,-71.0,
1,2021-02-08T18:30:28.059461,2021-02-08T18:30:29.181554,0,110,110,0,-68.0,-69.0,
1,2021-02-08T18:30:28.644638,2021-02-08T18:30:29.766304,0,110,110,0,-66.0,-66.0,
1,2021-02-08T18:30:29.181554,2021-02-08T18:30:30.160044,110,110,110,-62.0,-59.0,-66.0,
1,2021-02-08T18:30:29.766304,2021-02-08T18:30:30.838347,0,110,110,0,-58.0,-65.0,
1,2021-02-08T18:30:30.302214,2021-02-08T18:30:31.281640,110,110,110,-64.0,-56.0,-64.0,
1,2021-02-08T18:30:30.838347,2021-02-08T18:30:31.861993,110,110,0,-63.0,-59.0,0,
1,2021-02-08T18:30:31.326208,2021-02-08T18:30:32.151033,110,110,110,-65.0,-64.0,-65.0,
1,2021-02-08T18:30:31.861993,2021-02-08T18:30:32.638300,110,110,110,-67.0,-66.0,-65.0,
1,2021-02-08T18:30:32.301398,2021-02-08T18:30:33.328502,110,110,110,-64.0,-64.0,-65.0,
1,2021-02-08T18:30:32.885739,2021-02-08T18:30:34.108271,110,110,110,-67.0,-64.0,-66.0,
1,2021-02-08T18:30:33.519560,2021-02-08T18:30:34.742234,110,110,110,-66.0,-65.0,-66.0,
1,2021-02-08T18:30:34.202289,2021-02-08T18:30:35.270811,110,110,0,-65.0,-67.0,0,
1,2021-02-08T18:30:34.783856,2021-02-08T18:30:35.327067,110,110,110,-66.0,-68.0,-67.0,
1,2021-02-08T18:30:35.270811,2021-02-08T18:30:36.009857,110,110,110,-62.0,-73.0,-71.0,
1,2021-02-08T18:30:35.709830,2021-02-08T18:30:36.545786,110,110,110,-68.0,-65.0,-69.0,
1,2021-02-08T18:30:36.148332,2021-02-08T18:30:37.228317,110,110,110,-66.0,-57.0,-60.0,
1,2021-02-08T18:30:36.635844,2021-02-08T18:30:37.663327,110,110,0,-66.0,-64.0,0,
1,2021-02-08T18:30:37.025985,2021-02-08T18:30:37.960160,110,110,110,-61.0,-65.0,-70.0,
1,2021-02-08T18:30:37.513291,2021-02-08T18:30:38.690825,110,110,110,-66.0,-62.0,-72.0,
1,2021-02-08T18:30:37.903522,2021-02-08T18:30:39.219602,110,110,0,-69.0,-70.0,0,
1,2021-02-08T18:30:38.390859,2021-02-08T18:30:39.320877,110,110,110,-65.0,-67.0,-69.0,
1,2021-02-08T18:30:38.829751,2021-02-08T18:30:39.860942,110,0,110,-65.0,0,-66.0,
1,2021-02-08T18:30:39.219602,2021-02-08T18:30:40.397056,110,110,110,-63.0,-63.0,-65.0,
1,2021-02-08T18:30:39.707299,2021-02-08T18:30:41.027281,110,110,0,-69.0,-63.0,0,
1,2021-02-08T18:30:40.146549,2021-02-08T18:30:41.031253,110,110,110,-65.0,-66.0,-69.0,
1,2021-02-08T18:30:40.584614,2021-02-08T18:30:41.616408,110,110,110,-63.0,-61.0,-67.0,
1,2021-02-08T18:30:41.072956,2021-02-08T18:30:42.298360,110,110,110,-62.0,-60.0,-66.0,
1,2021-02-08T18:30:41.559686,2021-02-08T18:30:42.876071,110,110,0,-62.0,-62.0,0,
1,2021-02-08T18:30:41.949820,2021-02-08T18:30:43.025968,110,110,0,-73.0,-59.0,0,
1,2021-02-08T18:30:42.339682,2021-02-08T18:30:43.659604,110,110,110,-70.0,-61.0,-67.0,
1,2021-02-08T18:30:42.876071,2021-02-08T18:30:43.899929,110,0,110,-67.0,0,-65.0,
1,2021-02-08T18:30:43.314661,2021-02-08T18:30:44.297339,110,110,110,-67.0,-64.0,-62.0,
1,2021-02-08T18:30:43.899929,2021-02-08T18:30:45.272127,110,110,110,-63.0,-63.0,-60.0,
1,2021-02-08T18:30:44.435970,2021-02-08T18:30:45.703654,110,110,0,-62.0,-67.0,0,
1,2021-02-08T18:30:44.826189,2021-02-08T18:30:46.000383,110,110,110,-62.0,-64.0,-62.0,
1,2021-02-08T18:30:45.313498,2021-02-08T18:30:46.442160,110,0,110,-66.0,0,-64.0,
1,2021-02-08T18:30:45.703654,2021-02-08T18:30:46.873737,110,110,0,-64.0,-64.0,0,
1,2021-02-08T18:30:46.093670,2021-02-08T18:30:47.072780,110,110,110,-62.0,-62.0,-61.0,
1,2021-02-08T18:30:46.483500,2021-02-08T18:30:47.706058,110,110,110,-60.0,-64.0,-62.0,
1,2021-02-08T18:30:46.873737,2021-02-08T18:30:48.050917,110,0,110,-59.0,0,-65.0,
1,2021-02-08T18:30:47.360961,2021-02-08T18:30:48.587337,110,110,110,-59.0,-63.0,-64.0,
1,2021-02-08T18:30:47.799819,2021-02-08T18:30:48.924682,110,110,0,-63.0,-63.0,0,
1,2021-02-08T18:30:48.238466,2021-02-08T18:30:49.367191,110,0,110,-59.0,0,-63.0,
1,2021-02-08T18:30:48.726001,2021-02-08T18:30:49.993487,110,110,0,-59.0,-62.0,0,
1,2021-02-08T18:30:49.115983,2021-02-08T18:30:50.050398,110,110,110,-59.0,-63.0,-62.0,
1,2021-02-08T18:30:49.603497,2021-02-08T18:30:50.679835,110,110,0,-60.0,-63.0,0,
1,2021-02-08T18:30:49.993487,2021-02-08T18:30:51.313449,110,110,110,-61.0,-64.0,-59.0,
1,2021-02-08T18:30:50.529933,2021-02-08T18:30:51.703670,110,110,110,-61.0,-63.0,-65.0,
1,2021-02-08T18:30:50.968499,2021-02-08T18:30:52.048474,110,0,110,-61.0,0,-62.0,
1,2021-02-08T18:30:51.407275,2021-02-08T18:30:52.626298,110,110,0,-59.0,-63.0,0,
1,2021-02-08T18:30:51.798128,2021-02-08T18:30:52.971577,110,110,110,-59.0,-63.0,-63.0,
1,2021-02-08T18:30:52.187274,2021-02-08T18:30:53.315957,110,0,110,-59.0,0,-70.0,
1,2021-02-08T18:30:52.626298,2021-02-08T18:30:53.942286,110,110,0,-60.0,-65.0,0,
1,2021-02-08T18:30:53.064785,2021-02-08T18:30:54.096031,110,110,110,-60.0,-64.0,-66.0,
1,2021-02-08T18:30:53.552402,2021-02-08T18:30:54.778502,110,110,110,-60.0,-63.0,-63.0,
1,2021-02-08T18:30:53.942286,2021-02-08T18:30:55.018505,110,110,0,-59.0,-65.0,0,
1,2021-02-08T18:30:54.429928,2021-02-08T18:30:55.461181,110,0,110,-60.0,0,-65.0,
1,2021-02-08T18:30:54.868557,2021-02-08T18:30:55.997243,110,110,110,-61.0,-66.0,-66.0,
1,2021-02-08T18:30:55.307467,2021-02-08T18:30:56.575044,110,110,0,-60.0,-64.0,0,
1,2021-02-08T18:30:55.697466,2021-02-08T18:30:56.583261,110,110,110,-60.0,-64.0,-66.0,
