Id Usuario,Marca de tiempo inicial,Marca de tiempo final,Tiempo de computo 1,Tiempo de computo 2,Tiempo de computo 3,Tx 1 (dBm),Tx 2 (dBm),Tx 3 (dBm),Lugar
1,2021-02-08T18:04:59.011357,2021-02-08T18:05:01.403284,110,0,110,-75.0,0,-66.0,
1,2021-02-08T18:05:02.183060,2021-02-08T18:05:03.356990,0,110,110,0,-73.0,-67.0,
1,2021-02-08T18:05:02.963056,2021-02-08T18:05:04.234590,0,110,110,0,-75.0,-72.0,
1,2021-02-08T18:05:03.548250,2021-02-08T18:05:05.014353,0,110,110,0,-76.0,-67.0,
1,2021-02-08T18:05:04.280234,2021-02-08T18:05:05.303144,0,0,110,0,0,-60.0,
1,2021-02-08T18:05:05.303144,2021-02-08T18:05:06.863459,0,110,110,0,-75.0,-62.0,
1,2021-02-08T18:05:06.083744,2021-02-08T18:05:07.692255,0,110,110,0,-76.0,-65.0,
1,2021-02-08T18:05:06.863459,2021-02-08T18:05:08.520897,0,110,110,0,-76.0,-61.0,
1,2021-02-08T18:05:07.692255,2021-02-08T18:05:08.768188,0,110,110,0,-78.0,-65.0,
1,2021-02-08T18:05:08.520897,2021-02-08T18:05:09.549021,0,110,110,0,-76.0,-67.0,
1,2021-02-08T18:05:09.594149,2021-02-08T18:05:10.909454,0,110,110,0,-74.0,-66.0,
1,2021-02-08T18:05:10.373431,2021-02-08T18:05:11.690122,0,110,110,0,-75.0,-65.0,
1,2021-02-08T18:05:10.909454,2021-02-08T18:05:12.375890,0,110,110,0,-74.0,-63.0,
1,2021-02-08T18:05:11.690122,2021-02-08T18:05:13.204649,0,110,110,0,-79.0,-64.0,
1,2021-02-08T18:05:12.469631,2021-02-08T18:05:14.029800,0,0,110,0,0,-65.0,
1,2021-02-08T18:05:13.250398,2021-02-08T18:05:14.325954,0,110,110,0,-75.0,-66.0,
1,2021-02-08T18:05:14.029800,2021-02-08T18:05:15.398467,0,110,110,0,-76.0,-66.0,
1,2021-02-08T18:05:14.809483,2021-02-08T18:05:15.833275,0,0,110,0,0,-63.0,
1,2021-02-08T18:05:15.833275,2021-02-08T18:05:16.958502,0,110,110,0,-76.0,-66.0,
1,2021-02-08T18:05:16.369751,2021-02-08T18:05:17.393318,0,110,110,0,-72.0,-63.0,
1,2021-02-08T18:05:17.393318,2021-02-08T18:05:18.664699,0,110,110,0,-75.0,-67.0,
1,2021-02-08T18:05:18.222717,2021-02-08T18:05:19.688510,0,110,110,0,-75.0,-59.0,
1,2021-02-08T18:05:19.197086,2021-02-08T18:05:20.517273,0,110,110,0,-77.0,-60.0,
1,2021-02-08T18:05:19.879725,2021-02-08T18:05:21.001070,0,110,110,0,-74.0,-62.0,
1,2021-02-08T18:05:21.001070,2021-02-08T18:05:22.418601,0,110,110,0,-75.0,-64.0,
1,2021-02-08T18:05:21.732395,2021-02-08T18:05:23.295838,0,110,110,0,-74.0,-65.0,
1,2021-02-08T18:05:22.609740,2021-02-08T18:05:23.633549,0,110,110,0,-73.0,-71.0,
1,2021-02-08T18:05:23.633549,2021-02-08T18:05:25.197096,0,110,110,0,-76.0,-65.0,
1,2021-02-08T18:05:24.413386,2021-02-08T18:05:26.022163,0,110,110,0,-75.0,-66.0,
1,2021-02-08T18:05:25.242930,2021-02-08T18:05:26.899927,0,110,110,0,-74.0,-62.0,
1,2021-02-08T18:05:26.022163,2021-02-08T18:05:27.098523,0,110,110,0,-76.0,-65.0,
1,2021-02-08T18:05:26.899927,2021-02-08T18:05:28.459683,0,110,110,0,-76.0,-61.0,
1,2021-02-08T18:05:27.680493,2021-02-08T18:05:28.707339,0,110,110,0,-75.0,-65.0,
1,2021-02-08T18:05:28.459683,2021-02-08T18:05:29.487216,0,110,110,0,-76.0,-63.0,
1,2021-02-08T18:05:29.239698,2021-02-08T18:05:30.312695,0,0,110,0,0,-66.0,
1,2021-02-08T18:05:30.312695,2021-02-08T18:05:31.534825,0,110,110,0,-75.0,-66.0,
