Id Usuario,Marca de tiempo inicial,Marca de tiempo final,Tiempo de computo 1,Tiempo de computo 2,Tiempo de computo 3,Tx 1 (dBm),Tx 2 (dBm),Tx 3 (dBm),Lugar
1,2021-02-08T16:58:26.908601,2021-02-08T16:58:32.128653,110,110,0,-58.0,-72.0,0,
1,2021-02-08T16:58:39.729913,2021-02-08T16:58:41.289842,110,0,0,-59.0,0,0,
1,2021-02-08T16:58:40.509848,2021-02-08T16:58:42.070108,110,0,0,-62.0,0,0,
1,2021-02-08T16:58:41.289842,2021-02-08T16:58:42.756326,110,110,0,-58.0,-74.0,0,
1,2021-02-08T16:58:42.070108,2021-02-08T16:58:43.584934,110,110,0,-58.0,-74.0,0,
1,2021-02-08T16:58:42.898592,2021-02-08T16:58:43.971382,110,0,0,-57.0,0,0,
1,2021-02-08T16:58:43.971382,2021-02-08T16:58:45.145164,110,110,0,-56.0,-71.0,0,
1,2021-02-08T16:58:44.799885,2021-02-08T16:58:45.827432,110,110,0,-58.0,-77.0,0,
1,2021-02-08T16:58:45.677392,2021-02-08T16:58:47.095167,110,110,0,-62.0,-73.0,0,
1,2021-02-08T16:58:46.364411,2021-02-08T16:58:47.827002,110,110,0,-57.0,-74.0,0,
1,2021-02-08T16:58:47.095167,2021-02-08T16:58:48.164005,110,110,0,-60.0,-77.0,0,
1,2021-02-08T16:58:47.827002,2021-02-08T16:58:48.947448,110,110,0,-57.0,-71.0,0,
1,2021-02-08T16:58:48.362439,2021-02-08T16:58:49.629929,110,110,0,-59.0,-78.0,0,
1,2021-02-08T16:58:48.947448,2021-02-08T16:58:50.312643,110,110,0,-61.0,-72.0,0,
1,2021-02-08T16:58:49.629929,2021-02-08T16:58:50.946196,110,110,0,-58.0,-75.0,0,
1,2021-02-08T16:58:50.312643,2021-02-08T16:58:51.381537,110,110,0,-57.0,-72.0,0,
1,2021-02-08T16:58:50.946196,2021-02-08T16:58:51.970011,0,110,0,0,-73.0,0,
1,2021-02-08T16:58:51.433933,2021-02-08T16:58:52.506335,110,110,0,-56.0,-69.0,0,
1,2021-02-08T16:58:51.970011,2021-02-08T16:58:53.087803,110,110,0,-59.0,-74.0,0,
1,2021-02-08T16:58:52.506335,2021-02-08T16:58:53.628030,0,110,0,0,-78.0,0,
1,2021-02-08T16:58:53.091533,2021-02-08T16:58:54.310202,110,110,0,-61.0,-73.0,0,
1,2021-02-08T16:58:53.628030,2021-02-08T16:58:54.647786,110,110,0,-56.0,-76.0,0,
1,2021-02-08T16:58:54.310202,2021-02-08T16:58:55.671527,110,110,0,-57.0,-75.0,0,
1,2021-02-08T16:58:55.041778,2021-02-08T16:58:56.260011,0,110,0,0,-74.0,0,
1,2021-02-08T16:58:55.675393,2021-02-08T16:59:02.508017,110,110,0,-57.0,-76.0,0,
1,2021-02-08T16:58:56.260011,2021-02-08T16:59:02.508017,110,110,0,-61.0,-73.0,0,
1,2021-02-08T16:59:07.825911,2021-02-08T16:59:09.238858,0,110,0,0,-75.0,0,
1,2021-02-08T16:59:08.605326,2021-02-08T16:59:09.970382,0,110,0,0,-73.0,0,
1,2021-02-08T16:59:09.238858,2021-02-08T16:59:10.701761,0,110,0,0,-76.0,0,
1,2021-02-08T16:59:09.970382,2021-02-08T16:59:11.432996,0,110,0,0,-74.0,0,
1,2021-02-08T16:59:10.701761,2021-02-08T16:59:12.115496,0,110,0,0,-76.0,0,
1,2021-02-08T16:59:11.432996,2021-02-08T16:59:12.696605,110,110,0,-59.0,-74.0,0,
1,2021-02-08T16:59:12.115496,2021-02-08T16:59:13.480365,0,110,0,0,-72.0,0,
1,2021-02-08T16:59:12.749869,2021-02-08T16:59:14.309660,0,110,0,0,-75.0,0,
1,2021-02-08T16:59:13.480365,2021-02-08T16:59:15.088920,0,110,0,0,-72.0,0,
1,2021-02-08T16:59:14.309660,2021-02-08T16:59:16.015487,0,110,0,0,-72.0,0,
1,2021-02-08T16:59:15.088920,2021-02-08T16:59:16.893449,0,110,0,0,-71.0,0,
1,2021-02-08T16:59:16.015487,2021-02-08T16:59:17.429276,0,110,0,0,-74.0,0,
1,2021-02-08T16:59:16.893449,2021-02-08T16:59:21.764595,110,110,0,-58.0,-77.0,0,
1,2021-02-08T16:59:17.429276,2021-02-08T16:59:21.764595,0,110,0,0,-76.0,0,
1,2021-02-08T16:59:22.011514,2021-02-08T16:59:23.665493,110,110,0,-29.0,-78.0,0,
1,2021-02-08T16:59:22.889015,2021-02-08T16:59:24.449002,110,110,0,-57.0,-75.0,0,
1,2021-02-08T16:59:23.669426,2021-02-08T16:59:24.786757,110,110,0,-59.0,-72.0,0,
1,2021-02-08T16:59:24.449002,2021-02-08T16:59:25.956713,110,110,0,-58.0,-74.0,0,
1,2021-02-08T16:59:25.375547,2021-02-08T16:59:27.033035,0,110,0,0,-76.0,0,
1,2021-02-08T16:59:26.350542,2021-02-08T16:59:27.861782,110,110,0,-59.0,-72.0,0,
1,2021-02-08T16:59:27.033035,2021-02-08T16:59:28.593616,110,110,0,-57.0,-77.0,0,
