Id Usuario,Marca de tiempo inicial,Marca de tiempo final,Tiempo de computo 1,Tiempo de computo 2,Tiempo de computo 3,Tx 1 (dBm),Tx 2 (dBm),Tx 3 (dBm),Lugar
1,2021-02-08T18:38:02.262021,2021-02-08T18:38:03.675523,0,0,110,0,0,-55.0,
1,2021-02-08T18:38:02.798225,2021-02-08T18:38:04.069643,0,110,110,0,-72.0,-55.0,
1,2021-02-08T18:38:03.237620,2021-02-08T18:38:04.601778,0,0,110,0,0,-52.0,
1,2021-02-08T18:38:03.675523,2021-02-08T18:38:05.089562,0,110,110,0,-68.0,-52.0,
1,2021-02-08T18:38:04.164108,2021-02-08T18:38:05.239841,0,110,110,0,-70.0,-53.0,
1,2021-02-08T18:38:04.601778,2021-02-08T18:38:05.626146,0,0,110,0,0,-52.0,
1,2021-02-08T18:38:05.089562,2021-02-08T18:38:06.312040,0,110,110,0,-71.0,-52.0,
1,2021-02-08T18:38:05.626146,2021-02-08T18:38:06.544346,110,110,110,-69.0,-62.0,-52.0,
1,2021-02-08T18:38:06.064513,2021-02-08T18:38:07.088081,0,110,110,0,-69.0,-53.0,
1,2021-02-08T18:38:06.552488,2021-02-08T18:38:07.665618,110,110,110,-70.0,-74.0,-52.0,
1,2021-02-08T18:38:07.088081,2021-02-08T18:38:08.153342,110,110,110,-67.0,-69.0,-52.0,
1,2021-02-08T18:38:07.478090,2021-02-08T18:38:08.555055,0,110,110,0,-70.0,-54.0,
1,2021-02-08T18:38:07.965632,2021-02-08T18:38:09.188080,110,110,110,-72.0,-70.0,-52.0,
1,2021-02-08T18:38:08.356345,2021-02-08T18:38:09.672122,110,0,110,-70.0,0,-54.0,
1,2021-02-08T18:38:08.940559,2021-02-08T18:38:09.919427,110,110,110,-68.0,-68.0,-52.0,
1,2021-02-08T18:38:09.672122,2021-02-08T18:38:10.359568,110,110,110,-70.0,-71.0,-52.0,
1,2021-02-08T18:38:10.208092,2021-02-08T18:38:10.894368,110,110,110,-71.0,-71.0,-52.0,
1,2021-02-08T18:38:10.647664,2021-02-08T18:38:11.468299,110,110,110,-73.0,-72.0,-52.0,
1,2021-02-08T18:38:11.231847,2021-02-08T18:38:11.955657,110,110,110,-71.0,-69.0,-51.0,
1,2021-02-08T18:38:11.768121,2021-02-08T18:38:12.454583,110,110,110,-70.0,-70.0,-53.0,
1,2021-02-08T18:38:12.255622,2021-02-08T18:38:13.039500,110,110,110,-70.0,-72.0,-54.0,
1,2021-02-08T18:38:12.938111,2021-02-08T18:38:13.576380,110,110,110,-69.0,-69.0,-52.0,
1,2021-02-08T18:38:13.523283,2021-02-08T18:38:14.258136,110,110,110,-71.0,-68.0,-54.0,
1,2021-02-08T18:38:13.961835,2021-02-08T18:38:14.794386,110,110,110,-71.0,-71.0,-53.0,
1,2021-02-08T18:38:14.449579,2021-02-08T18:38:15.429192,110,110,110,-68.0,-69.0,-54.0,
1,2021-02-08T18:38:14.936870,2021-02-08T18:38:16.061938,110,110,110,-72.0,-69.0,-54.0,
1,2021-02-08T18:38:15.375873,2021-02-08T18:38:16.497139,0,0,110,0,0,-52.0,
1,2021-02-08T18:38:15.911902,2021-02-08T18:38:16.538604,110,110,110,-68.0,-72.0,-52.0,
1,2021-02-08T18:38:16.497139,2021-02-08T18:38:17.183213,110,110,110,-71.0,-67.0,-53.0,
1,2021-02-08T18:38:16.935695,2021-02-08T18:38:17.720374,110,110,110,-72.0,-69.0,-51.0,
1,2021-02-08T18:38:17.423380,2021-02-08T18:38:18.304466,110,110,110,-69.0,-69.0,-52.0,
1,2021-02-08T18:38:17.862030,2021-02-08T18:38:18.841073,110,110,110,-71.0,-69.0,-52.0,
1,2021-02-08T18:38:18.350189,2021-02-08T18:38:19.365716,110,0,110,-71.0,0,-53.0,
1,2021-02-08T18:38:18.837672,2021-02-08T18:38:19.853357,110,110,110,-70.0,-69.0,-53.0,
1,2021-02-08T18:38:19.226909,2021-02-08T18:38:20.348202,0,110,110,0,-70.0,-55.0,
1,2021-02-08T18:38:19.763351,2021-02-08T18:38:20.595700,110,110,110,-74.0,-70.0,-52.0,
1,2021-02-08T18:38:20.348202,2021-02-08T18:38:21.180724,110,110,110,-70.0,-67.0,-52.0,
1,2021-02-08T18:38:20.738211,2021-02-08T18:38:21.717224,110,110,110,-70.0,-69.0,-53.0,
1,2021-02-08T18:38:21.225841,2021-02-08T18:38:22.204539,110,110,110,-74.0,-69.0,-53.0,
1,2021-02-08T18:38:21.616389,2021-02-08T18:38:22.729680,110,0,110,-67.0,0,-53.0,
1,2021-02-08T18:38:22.152073,2021-02-08T18:38:23.265741,110,110,110,-69.0,-69.0,-54.0,
1,2021-02-08T18:38:22.590961,2021-02-08T18:38:23.907169,0,110,110,0,-71.0,-51.0,
1,2021-02-08T18:38:23.029489,2021-02-08T18:38:23.997138,110,110,110,-68.0,-69.0,-51.0,
1,2021-02-08T18:38:23.516986,2021-02-08T18:38:24.495845,110,110,110,-71.0,-69.0,-52.0,
1,2021-02-08T18:38:23.907169,2021-02-08T18:38:25.118277,110,0,110,-73.0,0,-54.0,
1,2021-02-08T18:38:24.443239,2021-02-08T18:38:25.467027,0,110,110,0,-67.0,-52.0,
1,2021-02-08T18:38:24.882225,2021-02-08T18:38:26.003474,110,0,110,-71.0,0,-52.0,
1,2021-02-08T18:38:25.467027,2021-02-08T18:38:26.239529,110,110,110,-71.0,-68.0,-54.0,
1,2021-02-08T18:38:26.003474,2021-02-08T18:38:27.079641,110,110,110,-70.0,-68.0,-53.0,
1,2021-02-08T18:38:26.441971,2021-02-08T18:38:27.615742,110,110,110,-72.0,-70.0,-52.0,
1,2021-02-08T18:38:26.880908,2021-02-08T18:38:28.249711,110,110,110,-70.0,-68.0,-54.0,
1,2021-02-08T18:38:27.417234,2021-02-08T18:38:28.830733,110,0,110,-70.0,0,-53.0,
1,2021-02-08T18:38:27.807004,2021-02-08T18:38:28.830733,0,0,110,0,0,-52.0,
1,2021-02-08T18:38:28.295508,2021-02-08T18:38:29.018878,110,110,110,-70.0,-69.0,-55.0,
1,2021-02-08T18:38:28.830733,2021-02-08T18:38:29.517169,110,110,110,-73.0,-69.0,-52.0,
1,2021-02-08T18:38:29.318512,2021-02-08T18:38:30.004785,110,110,110,-74.0,-69.0,-52.0,
1,2021-02-08T18:38:29.806021,2021-02-08T18:38:30.639385,110,110,110,-73.0,-69.0,-53.0,
1,2021-02-08T18:38:30.244648,2021-02-08T18:38:31.268407,0,110,110,0,-69.0,-52.0,
1,2021-02-08T18:38:30.780808,2021-02-08T18:38:31.797218,110,0,110,-70.0,0,-52.0,
1,2021-02-08T18:38:31.268407,2021-02-08T18:38:31.857972,110,110,110,-70.0,-75.0,-52.0,
1,2021-02-08T18:38:31.658500,2021-02-08T18:38:32.442039,110,110,110,-70.0,-70.0,-52.0,
1,2021-02-08T18:38:32.145806,2021-02-08T18:38:32.967423,110,110,110,-69.0,-68.0,-53.0,
1,2021-02-08T18:38:32.682277,2021-02-08T18:38:33.465913,110,110,110,-71.0,-69.0,-54.0,
1,2021-02-08T18:38:33.169589,2021-02-08T18:38:34.100361,110,110,110,-71.0,-69.0,-52.0,
1,2021-02-08T18:38:33.657064,2021-02-08T18:38:34.576199,110,110,110,-73.0,-70.0,-53.0,
1,2021-02-08T18:38:34.047708,2021-02-08T18:38:35.063414,110,0,110,-73.0,0,-52.0,
1,2021-02-08T18:38:34.583957,2021-02-08T18:38:35.648383,110,110,110,-68.0,-67.0,-54.0,
1,2021-02-08T18:38:35.022079,2021-02-08T18:38:36.135872,110,110,110,-69.0,-67.0,-52.0,
1,2021-02-08T18:38:35.461087,2021-02-08T18:38:36.672303,110,110,110,-69.0,-70.0,-55.0,
1,2021-02-08T18:38:35.948355,2021-02-08T18:38:37.305878,110,110,110,-68.0,-68.0,-52.0,
1,2021-02-08T18:38:36.435976,2021-02-08T18:38:37.463414,0,110,110,0,-69.0,-53.0,
1,2021-02-08T18:38:36.923359,2021-02-08T18:38:37.999609,110,110,110,-67.0,-68.0,-52.0,
1,2021-02-08T18:38:37.362128,2021-02-08T18:38:38.389578,0,110,110,0,-72.0,-54.0,
1,2021-02-08T18:38:37.801321,2021-02-08T18:38:38.963688,110,0,110,-68.0,0,-54.0,
1,2021-02-08T18:38:38.288405,2021-02-08T18:38:39.316530,110,110,110,-75.0,-68.0,-53.0,
1,2021-02-08T18:38:38.678571,2021-02-08T18:38:39.949592,110,110,110,-73.0,-68.0,-52.0,
1,2021-02-08T18:38:39.166019,2021-02-08T18:38:40.182400,110,0,110,-78.0,0,-52.0,
1,2021-02-08T18:38:39.555906,2021-02-08T18:38:40.632365,0,110,110,0,-67.0,-52.0,
1,2021-02-08T18:38:40.043439,2021-02-08T18:38:41.265880,110,110,110,-73.0,-68.0,-52.0,
1,2021-02-08T18:38:40.531199,2021-02-08T18:38:41.802670,110,110,110,-67.0,-62.0,-52.0,
1,2021-02-08T18:38:40.969686,2021-02-08T18:38:41.985953,110,0,110,-70.0,0,-55.0,
1,2021-02-08T18:38:41.457203,2021-02-08T18:38:42.473763,110,110,110,-71.0,-69.0,-54.0,
1,2021-02-08T18:38:42.042195,2021-02-08T18:38:43.155976,110,110,110,-68.0,-69.0,-54.0,
1,2021-02-08T18:38:42.481315,2021-02-08T18:38:43.505431,0,110,110,0,-64.0,-54.0,
1,2021-02-08T18:38:42.968508,2021-02-08T18:38:43.849658,110,110,110,-69.0,-69.0,-53.0,
1,2021-02-08T18:38:43.505431,2021-02-08T18:38:44.484045,110,110,110,-73.0,-68.0,-52.0,
1,2021-02-08T18:38:44.040970,2021-02-08T18:38:45.068472,110,110,110,-68.0,-68.0,-54.0,
1,2021-02-08T18:38:44.528521,2021-02-08T18:38:45.459408,110,110,110,-69.0,-69.0,-53.0,
1,2021-02-08T18:38:44.918480,2021-02-08T18:38:45.934714,110,0,110,-67.0,0,-52.0,
1,2021-02-08T18:38:45.406221,2021-02-08T18:38:46.422358,110,110,110,-72.0,-72.0,-53.0,
1,2021-02-08T18:38:45.795941,2021-02-08T18:38:47.115916,0,110,110,0,-68.0,-53.0,
1,2021-02-08T18:38:46.283718,2021-02-08T18:38:47.202236,110,110,110,-71.0,-70.0,-52.0,
1,2021-02-08T18:38:46.722240,2021-02-08T18:38:47.787257,110,110,110,-68.0,-70.0,-55.0,
1,2021-02-08T18:38:47.209801,2021-02-08T18:38:48.274874,110,0,110,-74.0,0,-54.0,
1,2021-02-08T18:38:47.697283,2021-02-08T18:38:48.870925,0,110,110,0,-70.0,-53.0,
1,2021-02-08T18:38:48.087430,2021-02-08T18:38:49.005996,110,110,110,-69.0,-75.0,-51.0,
1,2021-02-08T18:38:48.574733,2021-02-08T18:38:49.542448,110,110,110,-69.0,-66.0,-52.0,
1,2021-02-08T18:38:49.111221,2021-02-08T18:38:50.127288,110,110,110,-71.0,-71.0,-53.0,
1,2021-02-08T18:38:49.647425,2021-02-08T18:38:50.712280,110,110,110,-75.0,-66.0,-53.0,
1,2021-02-08T18:38:50.134837,2021-02-08T18:38:51.162238,0,110,110,0,-67.0,-51.0,
1,2021-02-08T18:38:50.525720,2021-02-08T18:38:51.597278,110,0,110,-70.0,0,-53.0,
1,2021-02-08T18:38:51.061025,2021-02-08T18:38:51.784781,110,110,110,-72.0,-70.0,-53.0,
1,2021-02-08T18:38:51.597278,2021-02-08T18:38:52.284505,110,110,110,-72.0,-68.0,-52.0,
1,2021-02-08T18:38:52.036031,2021-02-08T18:38:52.954779,110,110,110,-77.0,-67.0,-52.0,
1,2021-02-08T18:38:52.524101,2021-02-08T18:38:53.442504,110,110,110,-71.0,-68.0,-52.0,
1,2021-02-08T18:38:52.962357,2021-02-08T18:38:54.027338,110,110,110,-69.0,-73.0,-53.0,
1,2021-02-08T18:38:53.450225,2021-02-08T18:38:54.721266,0,110,110,0,-68.0,-52.0,
1,2021-02-08T18:38:53.937302,2021-02-08T18:38:54.758795,110,110,110,-71.0,-68.0,-52.0,
1,2021-02-08T18:38:54.424942,2021-02-08T18:38:55.257384,110,110,110,-67.0,-68.0,-53.0,
1,2021-02-08T18:38:54.961046,2021-02-08T18:38:55.939809,110,110,110,-78.0,-66.0,-52.0,
1,2021-02-08T18:38:55.497293,2021-02-08T18:38:56.524769,110,110,110,-71.0,-69.0,-52.0,
1,2021-02-08T18:38:55.887327,2021-02-08T18:38:56.904222,110,0,110,-73.0,0,-54.0,
1,2021-02-08T18:38:56.423621,2021-02-08T18:38:57.488579,110,110,110,-75.0,-69.0,-53.0,
1,2021-02-08T18:38:56.862524,2021-02-08T18:38:57.934843,0,110,110,0,-69.0,-52.0,
1,2021-02-08T18:38:57.301092,2021-02-08T18:38:58.182319,110,110,110,-68.0,-73.0,-53.0,
1,2021-02-08T18:38:57.934843,2021-02-08T18:38:58.658749,110,110,110,-73.0,-69.0,-53.0,
1,2021-02-08T18:38:58.324828,2021-02-08T18:38:59.206081,110,110,110,-66.0,-69.0,-53.0,
1,2021-02-08T18:38:58.812356,2021-02-08T18:38:59.742585,110,110,110,-73.0,-65.0,-52.0,
1,2021-02-08T18:38:59.251154,2021-02-08T18:39:00.267388,110,0,110,-75.0,0,-54.0,
1,2021-02-08T18:38:59.738629,2021-02-08T18:39:00.803690,110,110,110,-75.0,-72.0,-53.0,
1,2021-02-08T18:39:00.226110,2021-02-08T18:39:01.388622,110,110,110,-73.0,-69.0,-54.0,
1,2021-02-08T18:39:00.616345,2021-02-08T18:39:01.876112,110,110,110,-74.0,-70.0,-51.0,
1,2021-02-08T18:39:01.152564,2021-02-08T18:39:02.423751,0,110,110,0,-70.0,-54.0,
1,2021-02-08T18:39:01.591112,2021-02-08T18:39:02.559229,110,110,110,-74.0,-69.0,-53.0,
1,2021-02-08T18:39:02.030065,2021-02-08T18:39:03.046294,110,110,110,-69.0,-68.0,-52.0,
1,2021-02-08T18:39:02.517614,2021-02-08T18:39:03.534062,110,110,110,-69.0,-67.0,-53.0,
